,Close_x,Name,Datetime,Close_y,Diff
689,10799.0,A067000,2016-08-01 15:00:00,10902.0,-0.009447807741698771
723,5180.0,A013810,2016-08-01 15:00:00,5230.0,-0.009560229445506692
22,10300.0,A040160,2016-08-01 15:00:00,10400.0,-0.009615384615384616
331,7065.0,A078070,2016-08-01 15:00:00,7134.0,-0.009671993271656855
103,4286.0,A012340,2016-08-01 15:00:00,4328.0,-0.009704251386321626
190,4080.0,A046110,2016-08-01 15:00:00,4120.0,-0.009708737864077669
357,16436.0,A171120,2016-08-01 15:00:00,16598.0,-0.009760212073743824
988,4762.0,A060280,2016-08-01 15:00:00,4809.0,-0.009773341651070909
99,7010.0,A224110,2016-08-01 15:00:00,7080.0,-0.009887005649717515
379,10000.0,A079970,2016-08-01 15:00:00,10100.0,-0.009900990099009901
395,6950.0,A033500,2016-08-01 15:00:00,7020.0,-0.009971509971509971
604,6830.0,A014570,2016-08-01 15:00:00,6900.0,-0.010144927536231883
899,5830.0,A083450,2016-08-01 15:00:00,5890.0,-0.010186757215619695
46,13331.0,A115160,2016-08-01 15:00:00,13469.0,-0.010245749498849209
529,2845.0,A035620,2016-08-01 15:00:00,2875.0,-0.010434782608695653
557,13950.0,A090470,2016-08-01 15:00:00,14100.0,-0.010638297872340425
368,9250.0,A059120,2016-08-01 15:00:00,9350.0,-0.0106951871657754
802,1661.0,A033540,2016-08-01 15:00:00,1679.0,-0.01072066706372841
904,3779.0,A097800,2016-08-01 15:00:00,3820.0,-0.010732984293193717
589,5530.0,A060150,2016-08-01 15:00:00,5590.0,-0.01073345259391771
104,4120.0,A039310,2016-08-01 15:00:00,4165.0,-0.010804321728691477
647,7250.0,A067170,2016-08-01 15:00:00,7330.0,-0.010914051841746248
10,1990.0,A068940,2016-08-01 15:00:00,2012.0,-0.010934393638170975
710,18050.0,A082270,2016-08-01 15:00:00,18250.0,-0.010958904109589041
58,5390.0,A008290,2016-08-01 15:00:00,5450.0,-0.011009174311926606
612,17650.0,A140860,2016-08-01 15:00:00,17850.0,-0.011204481792717087
424,4840.0,A150840,2016-08-01 15:00:00,4895.0,-0.011235955056179775
653,17600.0,A001540,2016-08-01 15:00:00,17800.0,-0.011235955056179775
62,17550.0,A038390,2016-08-01 15:00:00,17750.0,-0.011267605633802818
697,2620.0,A065170,2016-08-01 15:00:00,2650.0,-0.011320754716981131
468,3490.0,A059090,2016-08-01 15:00:00,3530.0,-0.0113314447592068
196,37696.0,A200670,2016-08-01 15:00:00,38135.0,-0.011511734626983086
466,3147.0,A014190,2016-08-01 15:00:00,3184.0,-0.011620603015075377
293,160100.0,A035760,2016-08-01 15:00:00,162000.0,-0.011728395061728396
888,11086.0,A089140,2016-08-01 15:00:00,11219.0,-0.011854889027542562
447,5800.0,A051380,2016-08-01 15:00:00,5870.0,-0.01192504258943782
835,20700.0,A041920,2016-08-01 15:00:00,20950.0,-0.011933174224343675
780,73900.0,A215000,2016-08-01 15:00:00,74800.0,-0.012032085561497326
222,5665.0,A200710,2016-08-01 15:00:00,5734.0,-0.012033484478549007
208,41000.0,A067280,2016-08-01 15:00:00,41500.0,-0.012048192771084338
890,7772.0,A053300,2016-08-01 15:00:00,7867.0,-0.012075759501716028
369,8970.0,A054410,2016-08-01 15:00:00,9080.0,-0.012114537444933921
646,5257.0,A123040,2016-08-01 15:00:00,5322.0,-0.012213453588876362
93,3716.0,A076610,2016-08-01 15:00:00,3763.0,-0.012490034546904066
530,11850.0,A053980,2016-08-01 15:00:00,12000.0,-0.0125
503,2765.0,A010240,2016-08-01 15:00:00,2800.0,-0.0125
1032,11800.0,A047560,2016-08-01 15:00:00,11950.0,-0.012552301255230125
750,1560.0,A007720,2016-08-01 15:00:00,1580.0,-0.012658227848101266
419,2179.0,A010280,2016-08-01 15:00:00,2207.0,-0.012686905301314002
410,2695.0,A037400,2016-08-01 15:00:00,2730.0,-0.01282051282051282
772,5750.0,A090850,2016-08-01 15:00:00,5825.0,-0.012875536480686695
739,1915.0,A037230,2016-08-01 15:00:00,1940.0,-0.01288659793814433
756,2290.0,A032980,2016-08-01 15:00:00,2320.0,-0.01293103448275862
60,4652.0,A053280,2016-08-01 15:00:00,4713.0,-0.012942923827710588
438,27922.0,A054950,2016-08-01 15:00:00,28289.0,-0.012973240482166214
251,37600.0,A144510,2016-08-01 15:00:00,38100.0,-0.013123359580052493
415,9720.0,A102120,2016-08-01 15:00:00,9850.0,-0.013197969543147208
292,2590.0,A033310,2016-08-01 15:00:00,2625.0,-0.013333333333333334
933,4040.0,A011320,2016-08-01 15:00:00,4095.0,-0.013431013431013432
939,5870.0,A035080,2016-08-01 15:00:00,5950.0,-0.013445378151260505
830,43950.0,A051500,2016-08-01 15:00:00,44550.0,-0.013468013468013467
905,16780.0,A060250,2016-08-01 15:00:00,17010.0,-0.01352145796590241
682,6532.0,A032940,2016-08-01 15:00:00,6622.0,-0.01359106010268801
769,5070.0,A100700,2016-08-01 15:00:00,5140.0,-0.013618677042801557
310,5425.0,A052300,2016-08-01 15:00:00,5500.0,-0.013636363636363636
212,6510.0,A037460,2016-08-01 15:00:00,6600.0,-0.013636363636363636
238,2880.0,A042940,2016-08-01 15:00:00,2920.0,-0.0136986301369863
1022,9809.0,A046440,2016-08-01 15:00:00,9946.0,-0.013774381660969235
794,4998.0,A046120,2016-08-01 15:00:00,5068.0,-0.013812154696132596
889,21400.0,A109740,2016-08-01 15:00:00,21700.0,-0.013824884792626729
352,4696.0,A041020,2016-08-01 15:00:00,4762.0,-0.01385972280554389
47,10157.0,A067290,2016-08-01 15:00:00,10300.0,-0.013883495145631067
707,1630.0,A208640,2016-08-01 15:00:00,1653.0,-0.013914095583787053
754,7790.0,A033320,2016-08-01 15:00:00,7900.0,-0.013924050632911392
930,9850.0,A205500,2016-08-01 15:00:00,9990.0,-0.014014014014014014
364,38550.0,A043150,2016-08-01 15:00:00,39100.0,-0.014066496163682864
1004,5600.0,A041930,2016-08-01 15:00:00,5680.0,-0.014084507042253521
481,9710.0,A000250,2016-08-01 15:00:00,9850.0,-0.014213197969543147
801,10400.0,A048870,2016-08-01 15:00:00,10550.0,-0.014218009478672985
945,2212.0,A016670,2016-08-01 15:00:00,2244.0,-0.0142602495543672
848,3940.0,A047820,2016-08-01 15:00:00,3997.0,-0.01426069552164123
752,4490.0,A043610,2016-08-01 15:00:00,4555.0,-0.014270032930845226
846,37850.0,A099190,2016-08-01 15:00:00,38400.0,-0.014322916666666666
348,2395.0,A192250,2016-08-01 15:00:00,2430.0,-0.01440329218106996
148,75100.0,A048260,2016-08-01 15:00:00,76200.0,-0.014435695538057743
641,8190.0,A047920,2016-08-01 15:00:00,8310.0,-0.01444043321299639
205,61400.0,A049960,2016-08-01 15:00:00,62300.0,-0.014446227929373997
403,17050.0,A138690,2016-08-01 15:00:00,17300.0,-0.014450867052023121
850,30550.0,A041510,2016-08-01 15:00:00,31000.0,-0.014516129032258065
709,7734.0,A094360,2016-08-01 15:00:00,7849.0,-0.014651547967893998
793,31337.0,A014100,2016-08-01 15:00:00,31805.0,-0.014714667505109259
838,6620.0,A063570,2016-08-01 15:00:00,6720.0,-0.01488095238095238
879,2315.0,A222810,2016-08-01 15:00:00,2350.0,-0.014893617021276596
321,7317.0,A225330,2016-08-01 15:00:00,7429.0,-0.01507605330461704
878,6918.0,A101730,2016-08-01 15:00:00,7024.0,-0.01509111617312073
362,4525.0,A026910,2016-08-01 15:00:00,4595.0,-0.015233949945593036
806,1543.0,A010170,2016-08-01 15:00:00,1567.0,-0.015315890236119975
279,6370.0,A191410,2016-08-01 15:00:00,6470.0,-0.015455950540958269
547,24136.0,A200780,2016-08-01 15:00:00,24517.0,-0.015540237386303382
118,4310.0,A043090,2016-08-01 15:00:00,4380.0,-0.01598173515981735
250,17717.0,A156100,2016-08-01 15:00:00,18005.0,-0.015995556789780617
399,6700.0,A030960,2016-08-01 15:00:00,6810.0,-0.016152716593245228
1000,12150.0,A173940,2016-08-01 15:00:00,12350.0,-0.016194331983805668
800,1152.0,A072520,2016-08-01 15:00:00,1171.0,-0.016225448334756618
573,8480.0,A077360,2016-08-01 15:00:00,8620.0,-0.016241299303944315
165,36250.0,A064760,2016-08-01 15:00:00,36850.0,-0.016282225237449117
306,12000.0,A092130,2016-08-01 15:00:00,12200.0,-0.01639344262295082
516,2385.0,A043220,2016-08-01 15:00:00,2425.0,-0.016494845360824743
393,2070.0,A075970,2016-08-01 15:00:00,2105.0,-0.0166270783847981
746,17700.0,A050320,2016-08-01 15:00:00,18000.0,-0.016666666666666666
20,4375.0,A054920,2016-08-01 15:00:00,4450.0,-0.016853932584269662
959,8391.0,A053700,2016-08-01 15:00:00,8535.0,-0.01687170474516696
129,5510.0,A089010,2016-08-01 15:00:00,5605.0,-0.01694915254237288
501,11600.0,A089850,2016-08-01 15:00:00,11800.0,-0.01694915254237288
483,28389.0,A092040,2016-08-01 15:00:00,28883.0,-0.017103486479936293
1008,4560.0,A067920,2016-08-01 15:00:00,4640.0,-0.017241379310344827
207,5012.0,A083660,2016-08-01 15:00:00,5100.0,-0.017254901960784313
832,4441.0,A058530,2016-08-01 15:00:00,4519.0,-0.01726045585306484
203,2815.0,A006050,2016-08-01 15:00:00,2865.0,-0.017452006980802792
1001,14050.0,A078140,2016-08-01 15:00:00,14300.0,-0.017482517482517484
479,11200.0,A053620,2016-08-01 15:00:00,11400.0,-0.017543859649122806
683,3035.0,A045510,2016-08-01 15:00:00,3090.0,-0.01779935275080906
958,30451.0,A214430,2016-08-01 15:00:00,31004.0,-0.017836408205392854
923,1096.0,A078590,2016-08-01 15:00:00,1116.0,-0.017921146953405017
1020,925.0,A065500,2016-08-01 15:00:00,942.0,-0.018046709129511677
450,2970.0,A037950,2016-08-01 15:00:00,3025.0,-0.01818181818181818
731,3703.0,A058420,2016-08-01 15:00:00,3772.0,-0.018292682926829267
1034,9325.0,A011040,2016-08-01 15:00:00,9500.0,-0.018421052631578946
125,2655.0,A073190,2016-08-01 15:00:00,2705.0,-0.018484288354898338
714,19316.0,A072020,2016-08-01 15:00:00,19680.0,-0.018495934959349595
50,2809.0,A195990,2016-08-01 15:00:00,2862.0,-0.018518518518518517
43,3175.0,A001840,2016-08-01 15:00:00,3235.0,-0.01854714064914992
92,13200.0,A007770,2016-08-01 15:00:00,13450.0,-0.01858736059479554
353,4220.0,A141020,2016-08-01 15:00:00,4300.0,-0.018604651162790697
541,6426.0,A105330,2016-08-01 15:00:00,6548.0,-0.01863164324984728
286,4735.0,A041590,2016-08-01 15:00:00,4825.0,-0.01865284974093264
70,23559.0,A087010,2016-08-01 15:00:00,24010.0,-0.0187838400666389
787,2085.0,A082850,2016-08-01 15:00:00,2125.0,-0.018823529411764704
716,3432.0,A068050,2016-08-01 15:00:00,3498.0,-0.018867924528301886
270,3367.0,A061250,2016-08-01 15:00:00,3433.0,-0.019225167491989513
228,9602.0,A066410,2016-08-01 15:00:00,9791.0,-0.01930344193647227
488,5080.0,A066670,2016-08-01 15:00:00,5180.0,-0.019305019305019305
210,1270.0,A019010,2016-08-01 15:00:00,1295.0,-0.019305019305019305
983,3300.0,A074430,2016-08-01 15:00:00,3365.0,-0.019316493313521546
327,3167.0,A085670,2016-08-01 15:00:00,3230.0,-0.019504643962848296
260,2010.0,A123010,2016-08-01 15:00:00,2050.0,-0.01951219512195122
998,27600.0,A016100,2016-08-01 15:00:00,28150.0,-0.019538188277087035
151,367480.0,A086900,2016-08-01 15:00:00,374825.0,-0.019595811378643368
185,13000.0,A086450,2016-08-01 15:00:00,13260.0,-0.0196078431372549
531,10249.0,A089530,2016-08-01 15:00:00,10454.0,-0.019609718767935717
1035,25046.0,A095340,2016-08-01 15:00:00,25551.0,-0.01976439278306133
781,54500.0,A214450,2016-08-01 15:00:00,55600.0,-0.019784172661870502
919,7073.0,A018700,2016-08-01 15:00:00,7218.0,-0.020088667220836798
229,41635.0,A078160,2016-08-01 15:00:00,42491.0,-0.020145442564307735
12,3395.0,A057540,2016-08-01 15:00:00,3465.0,-0.020202020202020204
37,16900.0,A087600,2016-08-01 15:00:00,17250.0,-0.020289855072463767
34,4388.0,A038540,2016-08-01 15:00:00,4479.0,-0.02031703505246707
551,10887.0,A082920,2016-08-01 15:00:00,11114.0,-0.020424689580709015
317,62000.0,A192440,2016-08-01 15:00:00,63300.0,-0.020537124802527645
559,2855.0,A070590,2016-08-01 15:00:00,2915.0,-0.02058319039451115
480,2140.0,A020180,2016-08-01 15:00:00,2185.0,-0.020594965675057208
534,7100.0,A217820,2016-08-01 15:00:00,7250.0,-0.020689655172413793
140,37850.0,A036190,2016-08-01 15:00:00,38650.0,-0.02069857697283312
623,613.0,A078130,2016-08-01 15:00:00,626.0,-0.020766773162939296
700,9400.0,A050120,2016-08-01 15:00:00,9600.0,-0.020833333333333332
94,1410.0,A153490,2016-08-01 15:00:00,1440.0,-0.020833333333333332
333,23450.0,A112040,2016-08-01 15:00:00,23950.0,-0.020876826722338204
247,4450.0,A018290,2016-08-01 15:00:00,4545.0,-0.020902090209020903
1023,23350.0,A054050,2016-08-01 15:00:00,23850.0,-0.020964360587002098
430,25650.0,A236200,2016-08-01 15:00:00,26200.0,-0.02099236641221374
572,16463.0,A068240,2016-08-01 15:00:00,16818.0,-0.021108336306338446
862,5685.0,A092600,2016-08-01 15:00:00,5808.0,-0.021177685950413222
920,3430.0,A066590,2016-08-01 15:00:00,3505.0,-0.021398002853067047
751,4800.0,A047310,2016-08-01 15:00:00,4905.0,-0.021406727828746176
711,7740.0,A086980,2016-08-01 15:00:00,7910.0,-0.021491782553729456
995,2500.0,A900120,2016-08-01 15:00:00,2555.0,-0.021526418786692758
19,107760.0,A214370,2016-08-01 15:00:00,110160.0,-0.02178649237472767
283,76300.0,A063080,2016-08-01 15:00:00,78000.0,-0.021794871794871794
518,2690.0,A037760,2016-08-01 15:00:00,2750.0,-0.02181818181818182
631,13762.0,A038070,2016-08-01 15:00:00,14071.0,-0.02196005969724966
852,26813.0,A025900,2016-08-01 15:00:00,27417.0,-0.022030127293285188
4,1775.0,A900070,2016-08-01 15:00:00,1815.0,-0.02203856749311295
537,14514.0,A083790,2016-08-01 15:00:00,14842.0,-0.022099447513812154
912,34750.0,A200130,2016-08-01 15:00:00,35550.0,-0.02250351617440225
232,43397.0,A089600,2016-08-01 15:00:00,44400.0,-0.022590090090090092
496,7841.0,A100090,2016-08-01 15:00:00,8023.0,-0.022684781253895052
1025,6030.0,A034940,2016-08-01 15:00:00,6170.0,-0.022690437601296597
446,2305.0,A063440,2016-08-01 15:00:00,2360.0,-0.023305084745762712
287,12500.0,A025770,2016-08-01 15:00:00,12800.0,-0.0234375
582,16591.0,A190510,2016-08-01 15:00:00,16992.0,-0.02359934086629002
906,12350.0,A187420,2016-08-01 15:00:00,12650.0,-0.023715415019762844
532,2230.0,A045890,2016-08-01 15:00:00,2285.0,-0.024070021881838075
775,3030.0,A064090,2016-08-01 15:00:00,3105.0,-0.024154589371980676
52,11291.0,A012790,2016-08-01 15:00:00,11573.0,-0.024367061263285233
740,12000.0,A021320,2016-08-01 15:00:00,12300.0,-0.024390243902439025
176,20838.0,A068760,2016-08-01 15:00:00,21362.0,-0.024529538432731018
887,5160.0,A078350,2016-08-01 15:00:00,5290.0,-0.024574669187145556
836,5925.0,A009780,2016-08-01 15:00:00,6075.0,-0.024691358024691357
307,6319.0,A204840,2016-08-01 15:00:00,6479.0,-0.024695169007562894
607,3735.0,A007530,2016-08-01 15:00:00,3830.0,-0.024804177545691905
1002,11750.0,A208350,2016-08-01 15:00:00,12050.0,-0.024896265560165973
926,5020.0,A059210,2016-08-01 15:00:00,5150.0,-0.02524271844660194
416,4977.0,A065150,2016-08-01 15:00:00,5106.0,-0.02526439482961222
383,1540.0,A036120,2016-08-01 15:00:00,1580.0,-0.02531645569620253
810,4735.0,A050540,2016-08-01 15:00:00,4860.0,-0.0257201646090535
815,15100.0,A065510,2016-08-01 15:00:00,15500.0,-0.025806451612903226
799,5660.0,A023790,2016-08-01 15:00:00,5810.0,-0.025817555938037865
811,10695.0,A086890,2016-08-01 15:00:00,10979.0,-0.025867565352035705
25,26300.0,A194480,2016-08-01 15:00:00,27000.0,-0.025925925925925925
957,11229.0,A138610,2016-08-01 15:00:00,11533.0,-0.026359143327841845
214,5870.0,A108860,2016-08-01 15:00:00,6029.0,-0.026372532758334715
139,22150.0,A004650,2016-08-01 15:00:00,22750.0,-0.026373626373626374
568,8920.0,A028300,2016-08-01 15:00:00,9163.0,-0.02651969878860635
445,8000.0,A048410,2016-08-01 15:00:00,8220.0,-0.0267639902676399
156,4360.0,A067730,2016-08-01 15:00:00,4480.0,-0.026785714285714284
421,7230.0,A111820,2016-08-01 15:00:00,7431.0,-0.027048849414614454
223,16150.0,A041910,2016-08-01 15:00:00,16600.0,-0.02710843373493976
755,17900.0,A168330,2016-08-01 15:00:00,18400.0,-0.02717391304347826
698,6420.0,A071850,2016-08-01 15:00:00,6600.0,-0.02727272727272727
634,10650.0,A138070,2016-08-01 15:00:00,10950.0,-0.0273972602739726
44,15078.0,A217730,2016-08-01 15:00:00,15503.0,-0.027414048893762498
688,3180.0,A046970,2016-08-01 15:00:00,3270.0,-0.027522935779816515
946,2290.0,A029480,2016-08-01 15:00:00,2355.0,-0.027600849256900213
914,4837.0,A033230,2016-08-01 15:00:00,4975.0,-0.027738693467336685
56,5600.0,A122690,2016-08-01 15:00:00,5760.0,-0.027777777777777776
191,2798.0,A078940,2016-08-01 15:00:00,2878.0,-0.02779708130646282
922,4715.0,A085810,2016-08-01 15:00:00,4850.0,-0.027835051546391754
115,6860.0,A036180,2016-08-01 15:00:00,7060.0,-0.028328611898016998
101,8550.0,A052770,2016-08-01 15:00:00,8800.0,-0.028409090909090908
444,20500.0,A053030,2016-08-01 15:00:00,21100.0,-0.02843601895734597
197,4060.0,A109820,2016-08-01 15:00:00,4180.0,-0.028708133971291867
771,6410.0,A039340,2016-08-01 15:00:00,6600.0,-0.02878787878787879
639,6791.0,A119860,2016-08-01 15:00:00,6993.0,-0.028886028886028887
508,8060.0,A046210,2016-08-01 15:00:00,8300.0,-0.02891566265060241
943,3190.0,A040350,2016-08-01 15:00:00,3285.0,-0.0289193302891933
361,36900.0,A038290,2016-08-01 15:00:00,38000.0,-0.02894736842105263
876,3758.0,A900250,2016-08-01 15:00:00,3871.0,-0.02919142340480496
803,2485.0,A065060,2016-08-01 15:00:00,2560.0,-0.029296875
670,2105.0,A046390,2016-08-01 15:00:00,2170.0,-0.029953917050691243
985,25035.0,A048530,2016-08-01 15:00:00,25812.0,-0.0301022780102278
951,40387.0,A084110,2016-08-01 15:00:00,41642.0,-0.03013784160222852
583,11150.0,A046140,2016-08-01 15:00:00,11500.0,-0.030434782608695653
86,7850.0,A115610,2016-08-01 15:00:00,8100.0,-0.030864197530864196
853,7480.0,A027050,2016-08-01 15:00:00,7720.0,-0.031088082901554404
870,8580.0,A101240,2016-08-01 15:00:00,8858.0,-0.03138405960713479
834,20000.0,A052790,2016-08-01 15:00:00,20650.0,-0.031476997578692496
962,3546.0,A138360,2016-08-01 15:00:00,3662.0,-0.031676679410158386
722,39300.0,A041830,2016-08-01 15:00:00,40600.0,-0.03201970443349754
692,34750.0,A215360,2016-08-01 15:00:00,35900.0,-0.03203342618384401
768,2390.0,A009730,2016-08-01 15:00:00,2470.0,-0.032388663967611336
83,984.0,A036630,2016-08-01 15:00:00,1017.0,-0.032448377581120944
971,101339.0,A102940,2016-08-01 15:00:00,104740.0,-0.032470880274966585
178,16300.0,A143240,2016-08-01 15:00:00,16850.0,-0.032640949554896145
213,3675.0,A065440,2016-08-01 15:00:00,3800.0,-0.03289473684210526
993,9377.0,A153460,2016-08-01 15:00:00,9698.0,-0.033099608166632294
161,2735.0,A099410,2016-08-01 15:00:00,2830.0,-0.03356890459363958
234,28400.0,A900100,2016-08-01 15:00:00,29400.0,-0.034013605442176874
742,33750.0,A222040,2016-08-01 15:00:00,34950.0,-0.034334763948497854
950,111600.0,A078340,2016-08-01 15:00:00,115600.0,-0.03460207612456748
685,4170.0,A064290,2016-08-01 15:00:00,4320.0,-0.034722222222222224
975,4115.0,A033790,2016-08-01 15:00:00,4265.0,-0.035169988276670575
471,47193.0,A243070,2016-08-01 15:00:00,48989.0,-0.03666129131029415
674,4158.0,A071460,2016-08-01 15:00:00,4319.0,-0.03727714748784441
338,4464.0,A058820,2016-08-01 15:00:00,4639.0,-0.03772364733778832
378,52900.0,A095700,2016-08-01 15:00:00,55000.0,-0.038181818181818185
394,16250.0,A038870,2016-08-01 15:00:00,16900.0,-0.038461538461538464
517,923.0,A021880,2016-08-01 15:00:00,960.0,-0.03854166666666667
85,12217.0,A142760,2016-08-01 15:00:00,12711.0,-0.03886397608370702
856,40800.0,A115960,2016-08-01 15:00:00,42450.0,-0.038869257950530034
41,3045.0,A065450,2016-08-01 15:00:00,3170.0,-0.03943217665615142
163,40000.0,A067080,2016-08-01 15:00:00,41650.0,-0.03961584633853541
100,18050.0,A069080,2016-08-01 15:00:00,18800.0,-0.0398936170212766
131,8191.0,A109610,2016-08-01 15:00:00,8534.0,-0.04019217248652449
120,1655.0,A082800,2016-08-01 15:00:00,1725.0,-0.04057971014492753
619,1875.0,A052900,2016-08-01 15:00:00,1955.0,-0.04092071611253197
239,3610.0,A104040,2016-08-01 15:00:00,3770.0,-0.042440318302387266
7,6680.0,A007820,2016-08-01 15:00:00,6980.0,-0.04297994269340974
524,13350.0,A092460,2016-08-01 15:00:00,13950.0,-0.043010752688172046
540,8503.0,A208860,2016-08-01 15:00:00,8886.0,-0.04310150799009678
611,4840.0,A200230,2016-08-01 15:00:00,5060.0,-0.043478260869565216
570,9940.0,A036670,2016-08-01 15:00:00,10400.0,-0.04423076923076923
57,13700.0,A033560,2016-08-01 15:00:00,14350.0,-0.04529616724738676
423,7330.0,A014970,2016-08-01 15:00:00,7680.0,-0.045572916666666664
434,33250.0,A092730,2016-08-01 15:00:00,34850.0,-0.04591104734576758
478,12350.0,A039200,2016-08-01 15:00:00,12950.0,-0.04633204633204633
1024,4060.0,A086670,2016-08-01 15:00:00,4260.0,-0.046948356807511735
119,6425.0,A023770,2016-08-01 15:00:00,6750.0,-0.04814814814814815
555,5500.0,A103230,2016-08-01 15:00:00,5780.0,-0.04844290657439446
826,2755.0,A073560,2016-08-01 15:00:00,2900.0,-0.05
614,18000.0,A042520,2016-08-01 15:00:00,18950.0,-0.05013192612137203
774,18794.0,A123330,2016-08-01 15:00:00,19787.0,-0.050184464547430134
616,18900.0,A115450,2016-08-01 15:00:00,19900.0,-0.05025125628140704
106,2155.0,A101670,2016-08-01 15:00:00,2270.0,-0.05066079295154185
927,23525.0,A182400,2016-08-01 15:00:00,24825.0,-0.05236656596173213
816,8800.0,A204630,2016-08-01 15:00:00,9310.0,-0.05477980665950591
96,20694.0,A141080,2016-08-01 15:00:00,21945.0,-0.057006151742993845
300,21450.0,A052260,2016-08-01 15:00:00,22800.0,-0.05921052631578947
952,4701.0,A056730,2016-08-01 15:00:00,5006.0,-0.06092688773471834
996,3743.0,A141070,2016-08-01 15:00:00,3987.0,-0.06119889641334337
6,3123.0,A122450,2016-08-01 15:00:00,3330.0,-0.062162162162162166
433,1695.0,A023460,2016-08-01 15:00:00,1810.0,-0.06353591160220995
989,35150.0,A123420,2016-08-01 15:00:00,37550.0,-0.06391478029294274
918,4005.0,A222420,2016-08-01 15:00:00,4295.0,-0.06752037252619325
142,8250.0,A127710,2016-08-01 15:00:00,8940.0,-0.07718120805369127
328,9180.0,A041140,2016-08-01 15:00:00,10000.0,-0.082
907,4775.0,A047770,2016-08-01 15:00:00,5250.0,-0.09047619047619047
